GIMIMO_METAI,GIMIMO_VALSTYBE,LYTIS,SEIMOS_PADETIS,KIEK_TURI_VAIKU,SENIUNIJA,GATVE,SENIUNNR,TER_REJ_KODAS,GATV_K,GAT_ID
1966,LTU,M,N,0,Verkiai,"Braškių g.",1,G1,69,21925
2014,LTU,V,,0,Antakalnis,"Žolyno g.",13,G1,696,22526
1960,LTU,M,V,0,Verkiai,"Mykolo Marcinkevičiaus g.",1,G1,885,29738
1994,LTU,V,V,0,Verkiai,"Skersinės Sodų 2-oji g.",1,G1,1606,48898
1974,LTU,M,V,0,Justiniškės,"Rygos g.",8,G1,469,22310
1998,LTU,M,,0,Žvėrynas,"Elnių g.",6,G1,116,21972
1992,LTU,V,,0,,,,G1,62,
1951,RUS,M,I,0,Justiniškės,"Taikos g.",8,G1,536,22375
1965,LTU,M,N,0,Žirmūnai,"Rinktinės g.",2,G1,456,22297
2013,LTU,M,,0,Pilaitė,"M. Mažvydo g.",12,G1,319,22167
1994,LTU,V,,0,Lazdynai,"M. Mironaitės g.",11,G1,1934,51048
2000,LTU,V,,1,Grigiškės,"Kovo 11-osios g. (Grigiškės)",21,G89,528,24569
2001,LTU,M,,0,Verkiai,"Kalvarijų g.",1,G1,216,22068
1969,LTU,M,V,1,Naujininkai,"Kaminkelio g.",19,G1,218,22070
2010,IRL,M,,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
1972,LTU,V,I,0,Šeškinė,"Dūkštų g.",5,G1,109,21965
2000,LTU,M,,1,Verkiai,"Popieriaus g.",1,G1,428,22270
1973,LTU,V,V,0,Justiniškės,"Taikos g.",8,G1,536,22375
1958,LTU,V,V,0,Naujamiestis,"J. Basanavičiaus g.",17,G1,174,22028
2014,LTU,M,,0,Antakalnis,"Žirgo Sodų 1-oji g.",13,G1,2574,59760
1961,LTU,V,V,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
1993,LTU,V,V,0,"Naujoji  Vilnia","Kalno g.",14,G1,214,22066
1983,BLR,V,V,0,Senamiestis,"Aukštaičių g.",16,G1,38,21897
1930,RUS,M,N,0,Naujamiestis,"Algirdo g.",17,G1,17,21878
1975,LTU,V,I,1,Naujamiestis,"Gedimino pr.",17,G1,135,21991
1983,LTU,V,V,2,Pašilaičiai,"Leičių g.",7,G1,2709,64996
1996,BLR,V,,0,Naujininkai,"Eišiškių pl.",19,G1,114,21970
1958,LTU,V,V,0,Verkiai,"Markiškių g.",1,G1,3430,287735
2008,LTU,V,,0,Vilkpėdė,"Vaduvos g.",18,G1,585,22421
1979,RUS,V,V,4,Pašilaičiai,"Medeinos g.",7,G1,330,22178
1940,BLR,M,I,0,Fabijoniškės,"Didlaukio g.",4,G1,94,21950
1988,LTU,V,V,1,Verkiai,"Jono Kairiūkščio g.",1,G1,801,28026
1967,LTU,M,V,0,Vilkpėdė,"S. Konarskio g.",18,G1,475,22316
1942,LTU,M,N,0,Lazdynai,"Erfurto g.",11,G1,117,21973
1951,RUS,M,I,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1968,LTU,M,I,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
2000,LTU,V,,0,Fabijoniškės,"L. Giros g.",4,G1,266,22117
1956,LTU,M,N,0,Šeškinė,"Čiobiškio g.",5,G1,641,22473
1973,RUS,V,V,1,Pašilaičiai,"Žemynos g.",7,G1,687,22518
1996,LTU,V,,0,Pilaitė,"Smalinės g.",12,G1,503,22343
1986,LTU,M,V,1,Fabijoniškės,"Fabijoniškių g.",4,G1,121,21977
1952,RUS,M,I,0,Šeškinė,"Buivydiškių g.",5,G1,73,21929
2017,LTU,M,,0,Naujininkai,"Dzūkų g.",19,G1,108,21964
1980,LTU,M,V,0,Antakalnis,"M. K. Oginskio g.",13,G1,314,22163
1956,LTU,V,V,0,Žirmūnai,"Tuskulėnų g.",2,G1,562,22400
1983,LTU,V,,0,"Naujoji  Vilnia","Pramonės g.",14,G1,430,22272
2017,LTU,V,,0,Fabijoniškės,"Mykolo Sleževičiaus g.",4,G1,808,28029
1979,LTU,M,V,3,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1975,TJK,V,V,2,Šnipiškės,"Kalvarijų g.",3,G1,216,22068
1964,LTU,M,I,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
1986,LTU,M,,0,Senamiestis,"Mėsinių g.",16,G1,359,22204
1983,RUS,V,V,0,Senamiestis,"Aukštaičių g.",16,G1,38,21897
1973,LTU,M,V,1,Antakalnis,"Rudausių g.",13,G1,976,32089
1970,LTU,M,I,0,Verkiai,"Didlaukio g.",1,G1,94,21950
1984,LTU,V,V,2,Naujininkai,"Darbininkų g.",19,G1,87,21943
1957,LTU,M,I,0,Naujininkai,"Pupinės g.",19,G1,2029,26743
1979,UKR,V,,0,,,,A461,,
1977,LTU,M,V,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
2017,LTU,V,,0,Verkiai,"Mokslininkų g.",1,G1,1349,22540
1966,LTU,M,V,0,Šnipiškės,"Rinktinės g.",3,G1,456,22297
2019,LTU,M,,0,Vilkpėdė,"Vaduvos g.",18,G1,585,22421
1975,LTU,M,V,1,Antakalnis,"Nemenčinės pl.",13,G1,369,22214
1979,LTU,M,,0,Rasos,"Liepkalnio g.",15,G1,286,22136
1957,RUS,M,V,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
1959,LTU,V,V,0,"Naujoji  Vilnia","Uosių Sodų 29-oji g.",14,G1,2594,59940
1983,LTU,M,,1,Senamiestis,"Tilto g.",16,G1,543,22382
1969,LTU,M,V,0,Žvėrynas,"Birutės g.",6,G1,62,21919
2008,LTU,V,,0,Pašilaičiai,"Gabijos g.",7,G1,125,21981
1986,LTU,V,V,1,Justiniškės,"Taikos g.",8,G1,536,22375
1982,LTU,V,V,1,Pilaitė,"Gilužio g.",12,G1,150,22006
1971,LTU,V,V,2,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
1998,LTU,M,,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
1978,LTU,M,,0,"Naujoji  Vilnia","Gerovės g.",14,G1,145,22001
1987,BLR,V,,0,Rasos,"Liepkalnio g.",15,G1,286,22136
1985,LTU,M,V,1,Pilaitė,"Vydūno g.",12,G1,629,22462
1959,LTU,V,V,0,Fabijoniškės,"Visorių g.",4,G1,624,22457
1970,LTU,V,V,0,"Naujoji  Vilnia","Užkiemio g.",14,G1,574,22411
2012,LTU,V,,0,Pašilaičiai,"Ukmergės g.",7,G1,567,22404
2009,LTU,V,,0,Fabijoniškės,"Salomėjos Nėries g.",4,G1,2656,61728
1986,LTU,V,,0,Vilkpėdė,"Savanorių pr.",18,G1,487,22328
1986,LTU,M,V,3,Naujamiestis,"Savanorių pr.",17,G1,487,22328
2001,LTU,V,,0,Pašilaičiai,"Gabijos g.",7,G1,125,21981
1941,LTU,M,I,0,Antakalnis,"L. Sapiegos g.",13,G1,268,22119
1989,LTU,V,,0,Šnipiškės,"Kalvarijų g.",3,G1,216,22068
1968,LTU,M,I,0,Paneriai,"J. Tiškevičiaus g.",20,G1,1111,50804
1973,EST,V,,2,Viršuliškės,"Rygos g.",9,G1,469,22310
1971,LTU,M,V,1,Žvėrynas,"Birutės g.",6,G1,62,21919
1946,BLR,V,V,0,Senamiestis,"Paupio g.",16,G1,401,22246
1995,LTU,V,,0,Karoliniškės,"Algimanto Petro Kavoliuko g.",10,G1,910,30663
2005,LTU,M,,0,Verkiai,"Kryžiokų g.",1,G1,2096,49290
2000,LTU,V,,0,Pilaitė,"Ventės g.",12,G1,1710,50028
1989,LTU,M,V,1,Fabijoniškės,"Fabijoniškių g.",4,G1,121,21977
1973,LTU,V,V,0,Naujamiestis,"Smolensko g.",17,G1,505,22345
1999,LTU,M,,0,Žirmūnai,"Žygio g.",2,G1,705,22533
1946,RUS,M,I,0,Naujininkai,"Kapsų g.",19,G1,221,22073
1966,LTU,M,V,0,Lazdynai,"Architektų g.",11,G1,27,21888
1989,LTU,M,V,0,Verkiai,"Rubikių g.",1,G1,1656,49920
1944,BLR,M,N,0,Fabijoniškės,"Gedvydžių g.",4,G1,1135,22539
1985,LTU,V,V,2,Verkiai,"Verkių g.",1,G1,607,22442
1960,LTU,M,I,0,Karoliniškės,"Sausio 13-osios g.",10,G1,736,24286
1970,LTU,M,V,0,Šeškinė,"Čiobiškio g.",5,G1,641,22473
2010,LTU,M,,0,Verkiai,"Kryžiokų Sodų 5-oji g.",1,G1,2002,49200
1963,LTU,V,I,0,Justiniškės,"Taikos g.",8,G1,536,22375
1961,LTU,M,V,0,Grigiškės,"Kovo 11-osios g. (Grigiškės)",21,G89,528,24569
1943,LTU,M,V,0,Lazdynai,"Architektų g.",11,G1,27,21888
1991,LTU,V,V,0,Žirmūnai,"Rinktinės g.",2,G1,456,22297
2005,LTU,M,,0,Verkiai,"Bajorų Sodų 13-oji g.",1,G1,1728,50064
1960,LTU,M,V,0,Pilaitė,"I. Kanto al.",12,G1,168,22022
1980,LTU,V,V,1,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
1963,BLR,M,V,0,Žirmūnai,"Apkasų g.",2,G1,26,21887
2020,EST,V,,0,Antakalnis,"Pavasario g.",13,G1,402,22247
1971,LTU,M,I,0,Karoliniškės,"Dariaus Gerbutavičiaus g.",10,G1,678,22509
2010,LTU,V,,0,Antakalnis,"Rudausių Sodų 11-oji g.",13,G1,2278,53374
1945,LTU,M,N,0,Naujamiestis,"J. Basanavičiaus g.",17,G1,174,22028
2016,LTU,V,,0,Pilaitė,"I. Kanto al.",12,G1,168,22022
1971,LTU,M,V,0,Naujininkai,"Prūsų g.",19,G1,433,22275
1999,LTU,M,,0,"Naujoji  Vilnia","A. Paškevič-Ciotkos g.",14,G1,318,22166
1985,LTU,V,V,1,"Naujoji  Vilnia","Gerovės g.",14,G1,145,22001
2003,LTU,V,,0,Fabijoniškės,"Salomėjos Nėries g.",4,G1,2656,61728
1978,BLR,V,,0,Grigiškės,"Žalioji g. (Grigiškės)",21,G89,509,24546
1997,LTU,M,,1,Lazdynai,"Šiltnamių g.",11,G1,662,22493
1983,LTU,M,,1,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1991,LTU,V,V,0,Antakalnis,"Antakalnio g.",13,G1,23,21884
1952,LTU,M,I,0,"Naujoji  Vilnia","Kalno g.",14,G1,214,22066
1991,LTU,V,,0,Verkiai,"Rugių g.",1,G1,465,22306
2008,LTU,M,,0,Naujininkai,"Rodūnios kel.",19,G1,457,22298
1968,LTU,M,V,0,Verkiai,"Kryžiokų g.",1,G1,2096,49290
1967,LTU,V,I,0,Verkiai,"Kmitos g.",1,G1,2794,69166
1990,LTU,M,V,1,Pašilaičiai,"Grigalaukio g.",7,G1,2650,61716
2017,LTU,M,,0,Naujamiestis,"M. K. Čiurlionio g.",17,G1,315,22164
2003,LTU,M,,0,Pašilaičiai,"Medeinos g.",7,G1,330,22178
1945,LTU,M,V,0,Naujininkai,"Eišiškių Sodų 4-oji g.",19,G1,2306,53430
1959,LTU,V,V,0,Žirmūnai,"Raitininkų g.",2,G1,445,22286
1981,LTU,V,V,3,Pašilaičiai,"Žemynos g.",7,G1,687,22518
2019,LTU,V,,0,Žirmūnai,"Apkasų g.",2,G1,26,21887
1951,LTU,M,,0,Senamiestis,"Žvirgždyno g.",16,G1,702,22530
1967,UKR,V,V,0,"Naujoji  Vilnia","Dūmų g.",14,G1,712,24260
1990,LTU,V,,0,Naujininkai,"Prūsų g.",19,G1,433,22275
1946,LTU,V,N,0,Žirmūnai,"Šeimyniškių g.",2,G1,651,22483
1961,LTU,V,I,0,Žirmūnai,"Rinktinės g.",2,G1,456,22297
1982,RUS,V,,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1996,UKR,V,,1,,,,A461,,
1997,LTU,M,,0,Pilaitė,"Įsruties g.",12,G1,643,22475
1979,UKR,V,V,1,Šnipiškės,"Lvivo g.",3,G1,304,22154
1977,LTU,M,,1,Antakalnis,"Šilėnų g.",13,G1,664,22495
1953,BLR,M,V,0,Naujamiestis,"A. Stulginskio g.",17,G1,179,22033
1992,LTU,M,V,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
2012,AZE,V,,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1945,LTU,M,V,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
1957,LTU,M,I,0,Šeškinė,"Dūkštų g.",5,G1,109,21965
1932,LTU,V,N,0,Žirmūnai,"Minties g.",2,G1,345,22192
1993,LTU,M,V,0,Lazdynai,"Žėručio g.",11,G1,706,22534
1984,LTU,M,V,3,Pilaitė,"Simono Grunau g.",12,G1,3289,267512
1987,LTU,V,V,0,Naujininkai,"Šaltkalvių g.",19,G1,646,22478
1979,LTU,M,I,0,"Naujoji  Vilnia","Karklėnų g.",14,G1,735,24285
2006,LTU,V,,0,Karoliniškės,"Apolinaro Juozo Povilaičio g.",10,G1,587,22423
1986,LTU,M,,0,Verkiai,"Bajorų Sodų 19-oji g.",1,G1,1734,50076
1956,LTU,V,V,0,Žirmūnai,"Minties g.",2,G1,345,22192
1994,LTU,M,V,0,Naujamiestis,"T. Ševčenkos g.",17,G1,534,22373
1974,LTU,V,V,1,Fabijoniškės,"Salomėjos Nėries g.",4,G1,2656,61728
1981,LTU,V,V,1,Pašilaičiai,"Eitminų g.",7,G1,2708,64994
1993,LTU,V,,0,Senamiestis,"Filaretų g.",16,G1,123,21979
2010,GBR,V,,0,Antakalnis,"Antakalnio g.",13,G1,23,21884
1930,LTU,M,N,0,Pilaitė,"Bitėnų g.",12,G1,1618,49100
1936,LTU,M,V,0,Žirmūnai,"J. Kubiliaus g.",2,G1,1980,51850
1973,LTU,V,I,0,Fabijoniškės,"Salomėjos Nėries g.",4,G1,2656,61728
1982,LTU,V,,0,Pašilaičiai,"Grigalaukio g.",7,G1,2650,61716
2022,LTU,V,,0,Žirmūnai,"Apkasų g.",2,G1,26,21887
1948,LTU,M,V,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
1935,BLR,M,I,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
1957,RUS,M,,0,Lazdynai,"Architektų g.",11,G1,27,21888
2016,UKR,M,,0,,,,A461,,
2018,LTU,V,,0,Verkiai,"Kazio Ulvydo g.",1,G1,2879,85963
1986,LTU,V,V,3,Pašilaičiai,"Laisvės pr.",7,G1,272,22123
1965,LTU,V,V,0,Grigiškės,"Šviesos g. (Grigiškės)",21,G89,520,24555
1968,LTU,M,V,0,Antakalnis,"Gailestingųjų Seserų g.",13,G1,819,28254
1964,LTU,M,V,0,Fabijoniškės,"Fabijoniškių g.",4,G1,121,21977
1954,LTU,M,I,0,Karoliniškės,"Vytauto Vaitkaus g.",10,G1,358,22203
1990,LTU,V,,0,Viršuliškės,"Č. Sugiharos g.",9,G1,724,24274
1986,LTU,M,V,0,Karoliniškės,"Vytauto Vaitkaus g.",10,G1,358,22203
2004,LTU,V,,0,Grigiškės,"Liepų g. (Grigiškės)",21,G89,503,24688
1969,LTU,V,V,1,Naujamiestis,"Birželio 23-iosios g.",17,G1,875,29261
1959,LTU,M,,0,Pašilaičiai,"Medeinos g.",7,G1,330,22178
2000,LTU,M,,0,Grigiškės,"Šviesos g. (Grigiškės)",21,G89,520,24555
1964,LTU,V,V,0,Pašilaičiai,"Žemynos g.",7,G1,687,22518
1982,LTU,V,V,2,Senamiestis,"Žemaitijos g.",16,G1,683,22514
1990,LTU,M,V,2,Šnipiškės,"Linkmenų g.",3,G1,291,22141
1966,LTU,M,I,0,Verkiai,"Mokyklos g.",1,G1,350,22197
1996,LTU,M,,0,Žvėrynas,"Sėlių g.",6,G1,529,22368
1978,LTU,M,V,1,Verkiai,"Kolektyvo g.",1,G1,247,22098
2021,LTU,M,,0,Naujininkai,"Burbiškių g.",19,G1,80,21936
1988,LTU,M,V,0,Verkiai,"Bitininkų g.",1,G1,65,21921
1962,UKR,M,,0,,,,A461,,
2015,LTU,M,,0,Naujininkai,"Kaminkelio g.",19,G1,218,22070
1969,LTU,M,V,1,Žirmūnai,"Tuskulėnų g.",2,G1,562,22400
1955,LTU,V,V,0,Vilkpėdė,"Gerosios Vilties g.",18,G1,144,22000
1991,LTU,V,V,0,Žvėrynas,"Kęstučio g.",6,G1,265,22116
2002,LTU,V,,0,"Naujoji  Vilnia","Gerovės g.",14,G1,145,22001
2012,LTU,V,,0,Pašilaičiai,"Perkūnkiemio g.",7,G1,2710,64998
2020,LTU,V,,0,Naujininkai,"Burbiškių g.",19,G1,80,21936
1980,LTU,V,V,1,Pilaitė,"Tolminkiemio g.",12,G1,547,22386
1932,LTU,M,N,0,Antakalnis,"Karačiūnų g.",13,G1,224,22076
1974,LTU,M,V,0,Verkiai,"Santariškių g.",1,G1,482,22323
1991,LTU,M,,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1997,LTU,V,,0,,,,A461,,
1943,LTU,V,I,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1977,RUS,M,V,1,Justiniškės,"Taikos g.",8,G1,536,22375
1954,LTU,M,V,0,Justiniškės,"Taikos g.",8,G1,536,22375
1957,LTU,V,V,0,Antakalnis,"Debesijos g.",13,G1,92,21948
1943,LTU,M,N,0,Naujininkai,"Salininkų g.",19,G1,479,22320
2000,LTU,V,,0,Lazdynai,"Architektų g.",11,G1,27,21888
1960,LTU,V,V,0,Antakalnis,"Fulgento Rimgailos g.",13,G1,880,29364
2020,LTU,M,,0,Verkiai,"Didlaukio g.",1,G1,94,21950
1970,LTU,M,N,0,Verkiai,"Maumedžių g.",1,G1,873,29259
1994,LTU,V,,0,Lazdynai,"Architektų g.",11,G1,27,21888
1955,LTU,V,V,0,Antakalnis,"P. Vileišio g.",13,G1,379,22224
2001,LTU,M,,0,Fabijoniškės,"P. Žadeikos g.",4,G1,381,22226
2020,UKR,M,,0,"Naujoji  Vilnia","A. Paškevič-Ciotkos g.",14,G1,318,22166
2020,LTU,M,,0,Lazdynai,"Architektų g.",11,G1,27,21888
1957,LTU,M,V,0,Justiniškės,"Taikos g.",8,G1,536,22375
2008,LTU,V,,0,Viršuliškės,"Č. Sugiharos g.",9,G1,724,24274
1951,LTU,V,V,0,Senamiestis,"Maironio g.",16,G1,322,22170
1983,LTU,V,V,1,Rasos,"Dailidžių g.",15,G1,84,21940
2015,LTU,V,,0,Pilaitė,"Sauluvos g.",12,G1,2790,69158
1950,LTU,M,V,0,Justiniškės,"Taikos g.",8,G1,536,22375
1994,LTU,M,V,1,Žirmūnai,"Žygio g.",2,G1,705,22533
1934,LTU,M,N,0,Šeškinė,"Dūkštų g.",5,G1,109,21965
1986,BLR,V,,0,Senamiestis,"Aukštaičių g.",16,G1,38,21897
1938,RUS,V,V,0,Verkiai,"Didlaukio g.",1,G1,94,21950
2009,LTU,M,,0,"Naujoji  Vilnia","Šiaurės Sodų 4-oji g.",14,G1,2387,53592
2021,LTU,M,,0,Vilkpėdė,"Žemaitės g.",18,G1,684,22515
1952,LTU,V,I,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
1992,LTU,M,,0,Vilkpėdė,"S. Konarskio g.",18,G1,475,22316
1984,LTU,M,I,2,Antakalnis,"Karačiūnų Sodų 1-oji g.",13,G1,2209,53238
2007,LTU,V,,0,Šnipiškės,"Konstitucijos pr.",3,G1,2102,51960
1956,LTU,V,V,0,Rasos,"Subačiaus g.",15,G1,522,22362
1950,LTU,M,V,0,Justiniškės,"Laisvės pr.",8,G1,272,22123
1972,LTU,M,,0,Pašilaičiai,"Laisvės pr.",7,G1,272,22123
2011,UKR,M,,0,,,,A461,,
2016,LTU,V,,0,Antakalnis,"Lakštingalos Sodų g.",13,G1,2837,76640
1965,LTU,M,V,0,Naujininkai,"Pivašiūnų g.",19,G1,2114,52040
2000,LTU,M,,0,Naujamiestis,"Švitrigailos g.",17,G1,581,22417
1990,LTU,V,,0,Šeškinė,"Ukmergės g.",5,G1,567,22404
1956,LTU,V,V,0,Pašilaičiai,"Gailašių g.",7,G1,2044,48327
2012,LTU,V,,0,Grigiškės,"Šviesos g. (Grigiškės)",21,G89,520,24555
1982,BLR,V,,0,Naujamiestis,"Geležinkelio g.",17,G1,137,21993
2019,LTU,V,,0,Pilaitė,"Kulmo g.",12,G1,3269,265476
2013,LTU,M,,0,Lazdynai,"Erfurto g.",11,G1,117,21973
1987,LTU,V,,0,Antakalnis,"Smėlio g.",13,G1,506,22346
2017,LTU,V,,0,Justiniškės,"Justiniškių g.",8,G1,203,22056
1982,LTU,M,I,1,,,,A461,,
1971,LTU,V,I,0,Karoliniškės,"Vido Maciulevičiaus g.",10,G1,523,22363
2016,LTU,M,,0,Verkiai,"Kazio Ulvydo g.",1,G1,2879,85963
1986,LTU,V,,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1985,LTU,M,,0,Pilaitė,"M. Jankaus g.",12,G1,313,22162
1967,LTU,V,V,0,Verkiai,"Baltupio g.",1,G1,50,21908
1948,LTU,M,V,0,Šeškinė,"Čiobiškio g.",5,G1,641,22473
2001,LTU,M,,0,"Naujoji  Vilnia","Pramonės g.",14,G1,430,22272
1957,LTU,V,V,0,Antakalnis,"Petro Rimšos g.",13,G1,579,22415
1972,LTU,M,V,0,Šeškinė,"Gelvonų g.",5,G1,141,21997
1978,LTU,M,V,2,Lazdynai,"Architektų g.",11,G1,27,21888
2021,LTU,V,,0,Verkiai,"Trinapolio g.",1,G1,1981,51852
1951,LTU,M,,0,Pašilaičiai,"Žemynos g.",7,G1,687,22518
1990,LTU,V,,0,Viršuliškės,"Spaudos g.",9,G1,3208,259355
2000,LTU,V,,0,"Naujoji  Vilnia","Genių g.",14,G1,142,21998
1939,UKR,V,V,0,Šeškinė,"Dūkštų g.",5,G1,109,21965
1989,USA,V,V,0,Pašilaičiai,"Mykolo Šulco g.",7,G1,2068,48377
2007,LTU,V,,0,Vilkpėdė,"Geležinio Vilko g.",18,G1,139,21995
1979,LTU,V,V,1,Naujamiestis,"Gedimino pr.",17,G1,135,21991
1966,LTU,V,V,0,Senamiestis,"Vilniaus g.",16,G1,617,22450
1987,LTU,V,V,1,Senamiestis,"Užupio g.",16,G1,575,22412
1974,LTU,M,V,1,Verkiai,"Mokyklos g.",1,G1,350,22197
1980,BLR,V,V,2,"Naujoji  Vilnia","Verbų skg.",14,G1,606,22441
1999,LTU,V,,0,Fabijoniškės,"Fabijoniškių g.",4,G1,121,21977
1933,RUS,M,N,0,Lazdynai,"Architektų g.",11,G1,27,21888
2011,LTU,V,,0,Žvėrynas,"Blindžių g.",6,G1,67,21923
1967,LTU,V,V,0,Vilkpėdė,"Skroblų g.",18,G1,496,22337
2017,LTU,M,,0,Fabijoniškės,"S. Stanevičiaus g.",4,G1,492,22333
1956,LTU,M,V,0,Naujininkai,"Rudaminos g.",19,G1,461,22302
2008,LTU,M,,0,Senamiestis,"Pylimo g.",16,G1,439,22281
2017,LTU,V,,0,Žirmūnai,"Rinktinės g.",2,G1,456,22297
1947,LTU,M,I,0,Karoliniškės,"Laisvės pr.",10,G1,272,22123
1996,LTU,V,,0,Verkiai,"Austėjos g.",1,G1,744,24697
1978,LTU,M,,0,Fabijoniškės,"Salomėjos Nėries g.",4,G1,2656,61728
1976,LTU,V,V,3,Šnipiškės,"Rinktinės g.",3,G1,456,22297
1966,RUS,M,N,0,Naujininkai,"Tyzenhauzų g.",19,G1,565,22403
1973,LTU,V,V,0,Naujininkai,"Kapsų g.",19,G1,221,22073
1964,LTU,V,V,0,Antakalnis,"Pasakų g.",13,G1,400,22245
1964,RUS,M,N,0,Naujininkai,"Salininkų g.",19,G1,479,22320
1974,LTU,M,V,1,Verkiai,"Kalvarijų g.",1,G1,216,22068
1993,LTU,M,V,1,Pašilaičiai,"Gabijos g.",7,G1,125,21981
1960,LTU,M,V,0,Naujininkai,"Pumpurų g.",19,G1,434,22276
1935,LTU,M,,0,Vilkpėdė,"Savanorių pr.",18,G1,487,22328
1979,LTU,M,I,1,Vilkpėdė,"Geležinio Vilko g.",18,G1,139,21995
2018,LTU,V,,0,Antakalnis,"Žolyno g.",13,G1,696,22526
1976,LTU,M,,0,Justiniškės,"Taikos g.",8,G1,536,22375
1988,LTU,M,V,0,Naujininkai,"Kaminkelio g.",19,G1,218,22070
2000,IND,V,,0,Antakalnis,"Saulėtekio al.",13,G1,486,22327
1939,LTU,M,N,0,Šeškinė,"Dūkštų g.",5,G1,109,21965
1981,UKR,M,,2,,,,A461,,
1956,LTU,M,N,0,Fabijoniškės,"L. Giros g.",4,G1,266,22117
2014,BLR,V,,0,Antakalnis,"V. Grybo g.",13,G1,578,22414
1941,LTU,M,N,0,Šeškinė,"Šeškinės g.",5,G1,653,22485
1961,BLR,M,I,0,Pašilaičiai,"Medeinos g.",7,G1,330,22178
1970,LTU,M,N,0,,,,G1,3592,
2019,LTU,M,,0,Žvėrynas,"Treniotos g.",6,G1,552,22391
1989,LTU,M,V,1,Žirmūnai,"Verkių g.",2,G1,607,22442
2020,LTU,V,,0,Verkiai,"Romuvos g.",1,G1,779,24729
1976,LTU,M,V,0,"Naujoji  Vilnia","Parko g.",14,G1,399,22244
1968,LTU,V,V,0,Pašilaičiai,"Medeinos g.",7,G1,330,22178
1942,LTU,V,V,0,Verkiai,"Bitininkų g.",1,G1,65,21921
1951,BLR,M,V,0,Rasos,"Liepkalnio g.",15,G1,286,22136
2008,DEU,M,,0,Žirmūnai,"Žirmūnų g.",2,G1,694,22524
1992,LTU,M,,0,Pilaitė,"Vydūno g.",12,G1,629,22462
2015,LTU,M,,0,Justiniškės,"Taikos g.",8,G1,536,22375
2011,LTU,V,,0,Senamiestis,"Krivių g.",16,G1,1254,22537
1982,LTU,V,V,2,Naujininkai,"Dariaus ir Girėno g.",19,G1,89,21945
1977,LTU,M,V,1,Pilaitė,"Papilėnų g.",12,G1,396,22241
1965,LTU,V,I,0,Pašilaičiai,"Gabijos g.",7,G1,125,21981
1967,LTU,V,V,0,Šeškinė,"Ukmergės g.",5,G1,567,22404
1966,UKR,M,,0,,,,A461,,
1972,LTU,M,,0,Vilkpėdė,"Skroblų g.",18,G1,496,22337
1991,LTU,V,,0,Šeškinė,"Dūkštų g.",5,G1,109,21965
2000,LTU,M,,0,Karoliniškės,"Laisvės pr.",10,G1,272,22123
1981,LTU,V,V,2,Justiniškės,"Rygos g.",8,G1,469,22310
1957,LTU,V,V,0,"Naujoji  Vilnia","Gurių Sodų 33-ioji g.",14,G1,2613,60046
2006,LTU,V,,0,Fabijoniškės,"Fabijoniškių g.",4,G1,121,21977
1990,LTU,M,V,0,"Naujoji  Vilnia","Parko g.",14,G1,399,22244
2007,LTU,M,,0,Viršuliškės,"Viršuliškių g.",9,G1,619,22452
2014,LTU,V,,0,Naujamiestis,"M. K. Čiurlionio g.",17,G1,315,22164
1998,LTU,V,,0,Žirmūnai,"Apkasų g.",2,G1,26,21887
1981,KAZ,V,,0,Lazdynai,"Architektų g.",11,G1,27,21888
1990,UKR,V,V,1,,,,A461,,
1946,LTU,V,V,0,Žvėrynas,"Paribio g.",6,G1,398,22243
2013,LTU,M,,0,Pašilaičiai,"Ukmergės g.",7,G1,567,22404
2014,LTU,V,,0,Vilkpėdė,"Vilkpėdės g.",18,G1,791,24741
1965,LTU,V,V,1,Antakalnis,"Tramvajų g.",13,G1,551,22390
1971,LTU,M,V,2,Naujininkai,"Adutiškio g.",19,G1,10,21871
2006,LTU,V,,0,Senamiestis,"Užupio g.",16,G1,575,22412
1982,LTU,M,V,2,Verkiai,"Jono Kairiūkščio g.",1,G1,801,28026
1999,RUS,V,,0,Verkiai,"Baltupio g.",1,G1,50,21908
